[10453] sudo C /home/capstone/.sudo_as_admin_successful
[10455] 796800face04676 O /home/capstone/project/test_files/000304.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000924.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000958.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000695.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000715.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000009.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000938.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000547.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000233.gif
[10455] 796800face04676 O /home/capstone/project/test_files/000953.doc
[10455] 796800face04676 O /home/capstone/project/test_files/000829.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000656.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000343.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000413.html
[10455] 796800face04676 O /home/capstone/project/test_files/000368.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000032.xls
[10455] 796800face04676 O /home/capstone/project/test_files/000326.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000317.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000751.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000247.jpg
[10455] 796800face04676 O /home/capstone/project/test_files/000493.xml
[10455] 796800face04676 O /home/capstone/project/test_files/000753.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000936.txt
[10455] 796800face04676 O /home/capstone/project/test_files/000834.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000160.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000099.ps
[10455] 796800face04676 O /home/capstone/project/test_files/000310.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000021.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000918.html
[10455] 796800face04676 O /home/capstone/project/test_files/000558.ppt
[10455] 796800face04676 O /home/capstone/project/test_files/000080.html
[10455] 796800face04676 O /home/capstone/project/test_files/000137.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000945.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000348.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000554.html
[10455] 796800face04676 O /home/capstone/project/test_files/000406.xls
[10455] 796800face04676 O /home/capstone/project/test_files/000840.pdf
[10455] 796800face04676 O /home/capstone/project/test_files/000060.html
[10455] 796800face04676 O /home/capstone/project/test_files/000248.doc
