[10857] sudo C /home/capstone/.sudo_as_admin_successful
[10859] f864922f947a6bb C /home/capstone/project/test_files/000641.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000641.txt
[10859] f864922f947a6bb D /home/capstone/project/test_files/000594.pdf.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000689.csv.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000079.html.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000003.doc.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000018.pdf.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000066.html.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000066.html
[10859] f864922f947a6bb D /home/capstone/project/test_files/000066.html.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000641.txt.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000192.html.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000192.html
[10859] f864922f947a6bb C /home/capstone/project/test_files/000388.xls.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000388.xls
[10859] f864922f947a6bb C /home/capstone/project/test_files/000198.html.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000198.html
[10859] f864922f947a6bb C /home/capstone/project/test_files/000359.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000359.pdf
[10859] f864922f947a6bb D /home/capstone/project/test_files/000192.html.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000198.html.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000667.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000667.txt
[10859] f864922f947a6bb D /home/capstone/project/test_files/000388.xls.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000736.gz.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000736.gz
[10859] f864922f947a6bb C /home/capstone/project/test_files/000325.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000325.pdf
[10859] f864922f947a6bb D /home/capstone/project/test_files/000667.txt.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000852.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000852.txt
[10859] f864922f947a6bb C /home/capstone/project/test_files/000092.txt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000092.txt
[10859] f864922f947a6bb D /home/capstone/project/test_files/000730.ps.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000456.html.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000456.html
[10859] f864922f947a6bb D /home/capstone/project/test_files/000092.txt.lck
[10859] f864922f947a6bb D /home/capstone/project/test_files/000852.txt.lck
[10859] f864922f947a6bb C /home/capstone/project/test_files/000053.xls.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000053.xls
[10859] f864922f947a6bb C /home/capstone/project/test_files/000300.ppt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000300.ppt
[10859] f864922f947a6bb C /home/capstone/project/test_files/000416.html.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000416.html
[10859] f864922f947a6bb C /home/capstone/project/test_files/000399.xls.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000399.xls
[10859] f864922f947a6bb C /home/capstone/project/test_files/000711.ppt.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000711.ppt
[10859] f864922f947a6bb C /home/capstone/project/test_files/000358.pdf.lck
[10859] f864922f947a6bb O /home/capstone/project/test_files/000358.pdf
[10859] f864922f947a6bb C /home/capstone/project/test_files/000190.html.lck
